"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T06:18:31.3480570+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:31.3480570+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:31.3480570+00:00","Bound","0.0.0.0","52061","0.0.0.0","0","2752"
"2026-06-18T06:18:31.3480570+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52061","127.0.0.1","4449","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:31.3480570+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:32.4418130+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4418130+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4418130+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4418130+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4568648+00:00","Bound","0.0.0.0","52061","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4568648+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52061","127.0.0.1","4449","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:32.4568648+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52061","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:33.2696012+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52061","127.0.0.1","4449","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:33.2821528+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:34.1513207+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:34.1513207+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:34.1513207+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:34.1513207+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:34.1513207+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:34.1513207+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.1513207+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.1513207+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.1648725+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.1648725+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:34.1648725+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:34.9206554+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9206554+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9206554+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9362641+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9362641+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9362641+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:34.9362641+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:35.7271811+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:35.7271811+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:35.7271811+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:35.7271811+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:35.7271811+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:35.7429183+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:35.7429183+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:36.4720543+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:37.1054015+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1054015+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1204538+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1214892+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1214892+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1214892+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1214892+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:37.1214892+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:37.7383134+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7383134+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7383134+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7383134+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7533704+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7533704+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7544183+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:37.7544183+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:38.3863856+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3863856+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3863856+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3863856+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3863856+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3906379+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3912101+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:38.3912101+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:39.1435889+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:39.7611484+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:40.4094309+00:00","Bound","0.0.0.0","52070","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4094309+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4094309+00:00","Bound","0.0.0.0","52066","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4094309+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4250374+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4250374+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4250374+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4250374+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52070","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52066","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:40.4250374+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:41.0630345+00:00","Bound","0.0.0.0","52071","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0714812+00:00","Bound","0.0.0.0","52070","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52071","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52070","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:41.0715567+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:41.7163344+00:00","Bound","0.0.0.0","52071","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7163344+00:00","Bound","0.0.0.0","52070","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52071","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52070","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:41.7319673+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52072","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52071","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52070","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5724751+00:00","Bound","0.0.0.0","52062","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5882097+00:00","Bound","0.0.0.0","52060","0.0.0.0","0","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52072","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52071","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52070","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52069","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52065","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52064","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52063","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52062","127.0.0.1","4449","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52060","127.0.0.1","52059","2752"
"2026-06-18T06:18:42.5882097+00:00","Established","127.0.0.1","52059","127.0.0.1","52060","2752"
"2026-06-18T06:18:43.2644177+00:00","Bound","0.0.0.0","52072","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2670051+00:00","Bound","0.0.0.0","52071","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2670051+00:00","Bound","0.0.0.0","52070","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2670051+00:00","Bound","0.0.0.0","52069","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2690606+00:00","Bound","0.0.0.0","52065","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2690606+00:00","Bound","0.0.0.0","52064","0.0.0.0","0","2752"
"2026-06-18T06:18:43.2690606+00:00","Bound","0.0.0.0","52063","0.0.0.0","0","2752"
