"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T06:18:57.1912171+00:00","SynSent","127.0.0.1","52078","127.0.0.1","4449","4452"
"2026-06-18T06:18:57.1912171+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:57.1912171+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:18:57.7301986+00:00","Bound","0.0.0.0","52082","0.0.0.0","0","4452"
"2026-06-18T06:18:57.7301986+00:00","Bound","0.0.0.0","52081","0.0.0.0","0","4452"
"2026-06-18T06:18:57.7301986+00:00","Bound","0.0.0.0","52080","0.0.0.0","0","4452"
"2026-06-18T06:18:57.7301986+00:00","Bound","0.0.0.0","52079","0.0.0.0","0","4452"
"2026-06-18T06:18:57.7301986+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:18:57.7301986+00:00","SynSent","127.0.0.1","52082","127.0.0.1","4449","4452"
"2026-06-18T06:18:57.7301986+00:00","SynSent","127.0.0.1","52081","127.0.0.1","4449","4452"
"2026-06-18T06:18:57.7301986+00:00","SynSent","127.0.0.1","52080","127.0.0.1","4449","4452"
"2026-06-18T06:18:57.7301986+00:00","SynSent","127.0.0.1","52079","127.0.0.1","4449","4452"
"2026-06-18T06:18:57.7427548+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:57.7427548+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:18:58.2517755+00:00","Bound","0.0.0.0","52082","0.0.0.0","0","4452"
"2026-06-18T06:18:58.2517755+00:00","Bound","0.0.0.0","52081","0.0.0.0","0","4452"
"2026-06-18T06:18:58.2517755+00:00","Bound","0.0.0.0","52080","0.0.0.0","0","4452"
"2026-06-18T06:18:58.2517755+00:00","Bound","0.0.0.0","52079","0.0.0.0","0","4452"
"2026-06-18T06:18:58.2517755+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:18:58.2517755+00:00","SynSent","127.0.0.1","52082","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.2517755+00:00","SynSent","127.0.0.1","52081","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.2517755+00:00","SynSent","127.0.0.1","52080","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.2517755+00:00","SynSent","127.0.0.1","52079","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.2613289+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:58.2613289+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:18:58.7641819+00:00","Bound","0.0.0.0","52082","0.0.0.0","0","4452"
"2026-06-18T06:18:58.7641819+00:00","Bound","0.0.0.0","52081","0.0.0.0","0","4452"
"2026-06-18T06:18:58.7641819+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:18:58.7641819+00:00","SynSent","127.0.0.1","52082","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.7641819+00:00","SynSent","127.0.0.1","52081","127.0.0.1","4449","4452"
"2026-06-18T06:18:58.7798037+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:58.7798037+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:18:59.2989427+00:00","Bound","0.0.0.0","52086","0.0.0.0","0","4452"
"2026-06-18T06:18:59.2989427+00:00","Bound","0.0.0.0","52085","0.0.0.0","0","4452"
"2026-06-18T06:18:59.2989427+00:00","Bound","0.0.0.0","52084","0.0.0.0","0","4452"
"2026-06-18T06:18:59.2989427+00:00","Bound","0.0.0.0","52083","0.0.0.0","0","4452"
"2026-06-18T06:18:59.2989427+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:18:59.2989427+00:00","SynSent","127.0.0.1","52086","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.2989427+00:00","SynSent","127.0.0.1","52085","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.2989427+00:00","SynSent","127.0.0.1","52084","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.2989427+00:00","SynSent","127.0.0.1","52083","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.2989427+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:59.2989427+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:18:59.8172110+00:00","Bound","0.0.0.0","52086","0.0.0.0","0","4452"
"2026-06-18T06:18:59.8172110+00:00","Bound","0.0.0.0","52085","0.0.0.0","0","4452"
"2026-06-18T06:18:59.8172110+00:00","Bound","0.0.0.0","52084","0.0.0.0","0","4452"
"2026-06-18T06:18:59.8172110+00:00","Bound","0.0.0.0","52083","0.0.0.0","0","4452"
"2026-06-18T06:18:59.8172110+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:18:59.8172110+00:00","SynSent","127.0.0.1","52086","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.8172110+00:00","SynSent","127.0.0.1","52085","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.8172110+00:00","SynSent","127.0.0.1","52084","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.8172110+00:00","SynSent","127.0.0.1","52083","127.0.0.1","4449","4452"
"2026-06-18T06:18:59.8172110+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:18:59.8172110+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:00.2894467+00:00","Bound","0.0.0.0","52086","0.0.0.0","0","4452"
"2026-06-18T06:19:00.2894467+00:00","Bound","0.0.0.0","52085","0.0.0.0","0","4452"
"2026-06-18T06:19:00.2894467+00:00","Bound","0.0.0.0","52084","0.0.0.0","0","4452"
"2026-06-18T06:19:00.2894467+00:00","Bound","0.0.0.0","52083","0.0.0.0","0","4452"
"2026-06-18T06:19:00.2894467+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:00.2894467+00:00","SynSent","127.0.0.1","52086","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.2894467+00:00","SynSent","127.0.0.1","52085","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.2894467+00:00","SynSent","127.0.0.1","52084","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.2894467+00:00","SynSent","127.0.0.1","52083","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.2894467+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:00.2894467+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:00.7763643+00:00","Bound","0.0.0.0","52086","0.0.0.0","0","4452"
"2026-06-18T06:19:00.7763643+00:00","Bound","0.0.0.0","52085","0.0.0.0","0","4452"
"2026-06-18T06:19:00.7763643+00:00","Bound","0.0.0.0","52084","0.0.0.0","0","4452"
"2026-06-18T06:19:00.7763643+00:00","Bound","0.0.0.0","52083","0.0.0.0","0","4452"
"2026-06-18T06:19:00.7763643+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:00.7919839+00:00","SynSent","127.0.0.1","52086","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.7919839+00:00","SynSent","127.0.0.1","52085","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.7919839+00:00","SynSent","127.0.0.1","52084","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.7919839+00:00","SynSent","127.0.0.1","52083","127.0.0.1","4449","4452"
"2026-06-18T06:19:00.7919839+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:00.7919839+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52089","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52088","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52087","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52086","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52085","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4054958+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:01.4211343+00:00","SynSent","127.0.0.1","52089","127.0.0.1","4449","4452"
"2026-06-18T06:19:01.4211343+00:00","SynSent","127.0.0.1","52088","127.0.0.1","4449","4452"
"2026-06-18T06:19:01.4211343+00:00","SynSent","127.0.0.1","52087","127.0.0.1","4449","4452"
"2026-06-18T06:19:01.4211343+00:00","SynSent","127.0.0.1","52086","127.0.0.1","4449","4452"
"2026-06-18T06:19:01.4211343+00:00","SynSent","127.0.0.1","52085","127.0.0.1","4449","4452"
"2026-06-18T06:19:01.4211343+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:01.4211343+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:02.5930768+00:00","Bound","0.0.0.0","52090","0.0.0.0","0","4452"
"2026-06-18T06:19:02.5930768+00:00","Bound","0.0.0.0","52089","0.0.0.0","0","4452"
"2026-06-18T06:19:02.5930768+00:00","Bound","0.0.0.0","52088","0.0.0.0","0","4452"
"2026-06-18T06:19:02.5930768+00:00","Bound","0.0.0.0","52087","0.0.0.0","0","4452"
"2026-06-18T06:19:02.5930768+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:02.5930768+00:00","SynSent","127.0.0.1","52090","127.0.0.1","4449","4452"
"2026-06-18T06:19:02.5930768+00:00","SynSent","127.0.0.1","52089","127.0.0.1","4449","4452"
"2026-06-18T06:19:02.6087245+00:00","SynSent","127.0.0.1","52088","127.0.0.1","4449","4452"
"2026-06-18T06:19:02.6087245+00:00","SynSent","127.0.0.1","52087","127.0.0.1","4449","4452"
"2026-06-18T06:19:02.6087245+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:02.6087245+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:03.1798595+00:00","Bound","0.0.0.0","52091","0.0.0.0","0","4452"
"2026-06-18T06:19:03.1798595+00:00","Bound","0.0.0.0","52090","0.0.0.0","0","4452"
"2026-06-18T06:19:03.1798595+00:00","Bound","0.0.0.0","52089","0.0.0.0","0","4452"
"2026-06-18T06:19:03.1955954+00:00","Bound","0.0.0.0","52088","0.0.0.0","0","4452"
"2026-06-18T06:19:03.1955954+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:03.1955954+00:00","SynSent","127.0.0.1","52091","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.1955954+00:00","SynSent","127.0.0.1","52090","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.1955954+00:00","SynSent","127.0.0.1","52089","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.1955954+00:00","SynSent","127.0.0.1","52088","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.1955954+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:03.1955954+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:03.6766543+00:00","Bound","0.0.0.0","52094","0.0.0.0","0","4452"
"2026-06-18T06:19:03.6766543+00:00","Bound","0.0.0.0","52093","0.0.0.0","0","4452"
"2026-06-18T06:19:03.6766543+00:00","Bound","0.0.0.0","52092","0.0.0.0","0","4452"
"2026-06-18T06:19:03.6766543+00:00","Bound","0.0.0.0","52091","0.0.0.0","0","4452"
"2026-06-18T06:19:03.6766543+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:03.6766543+00:00","SynSent","127.0.0.1","52094","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.6842140+00:00","SynSent","127.0.0.1","52093","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.6842140+00:00","SynSent","127.0.0.1","52092","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.6842140+00:00","SynSent","127.0.0.1","52091","127.0.0.1","4449","4452"
"2026-06-18T06:19:03.6842140+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:03.6842140+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:04.1554684+00:00","Bound","0.0.0.0","52094","0.0.0.0","0","4452"
"2026-06-18T06:19:04.1710438+00:00","Bound","0.0.0.0","52093","0.0.0.0","0","4452"
"2026-06-18T06:19:04.1710438+00:00","Bound","0.0.0.0","52092","0.0.0.0","0","4452"
"2026-06-18T06:19:04.1710438+00:00","Bound","0.0.0.0","52091","0.0.0.0","0","4452"
"2026-06-18T06:19:04.1710438+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:04.1710438+00:00","SynSent","127.0.0.1","52094","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.1710438+00:00","SynSent","127.0.0.1","52093","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.1710438+00:00","SynSent","127.0.0.1","52092","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.1710438+00:00","SynSent","127.0.0.1","52091","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.1710438+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:04.1710438+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:04.6436716+00:00","Bound","0.0.0.0","52094","0.0.0.0","0","4452"
"2026-06-18T06:19:04.6436716+00:00","Bound","0.0.0.0","52093","0.0.0.0","0","4452"
"2026-06-18T06:19:04.6436716+00:00","Bound","0.0.0.0","52092","0.0.0.0","0","4452"
"2026-06-18T06:19:04.6436716+00:00","Bound","0.0.0.0","52091","0.0.0.0","0","4452"
"2026-06-18T06:19:04.6592957+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:04.6592957+00:00","SynSent","127.0.0.1","52094","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.6592957+00:00","SynSent","127.0.0.1","52093","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.6592957+00:00","SynSent","127.0.0.1","52092","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.6592957+00:00","SynSent","127.0.0.1","52091","127.0.0.1","4449","4452"
"2026-06-18T06:19:04.6592957+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:04.6592957+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:05.1310887+00:00","Bound","0.0.0.0","52095","0.0.0.0","0","4452"
"2026-06-18T06:19:05.1310887+00:00","Bound","0.0.0.0","52094","0.0.0.0","0","4452"
"2026-06-18T06:19:05.1310887+00:00","Bound","0.0.0.0","52093","0.0.0.0","0","4452"
"2026-06-18T06:19:05.1310887+00:00","Bound","0.0.0.0","52092","0.0.0.0","0","4452"
"2026-06-18T06:19:05.1310887+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:05.1310887+00:00","SynSent","127.0.0.1","52095","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.1310887+00:00","SynSent","127.0.0.1","52094","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.1310887+00:00","SynSent","127.0.0.1","52093","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.1310887+00:00","SynSent","127.0.0.1","52092","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.1310887+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:05.1310887+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:05.6032016+00:00","Bound","0.0.0.0","52097","0.0.0.0","0","4452"
"2026-06-18T06:19:05.6032016+00:00","Bound","0.0.0.0","52096","0.0.0.0","0","4452"
"2026-06-18T06:19:05.6032016+00:00","Bound","0.0.0.0","52095","0.0.0.0","0","4452"
"2026-06-18T06:19:05.6032016+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:05.6032016+00:00","SynSent","127.0.0.1","52097","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.6032016+00:00","SynSent","127.0.0.1","52096","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.6032016+00:00","SynSent","127.0.0.1","52095","127.0.0.1","4449","4452"
"2026-06-18T06:19:05.6032016+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:05.6032016+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:06.0906889+00:00","Bound","0.0.0.0","52098","0.0.0.0","0","4452"
"2026-06-18T06:19:06.0906889+00:00","Bound","0.0.0.0","52097","0.0.0.0","0","4452"
"2026-06-18T06:19:06.0906889+00:00","Bound","0.0.0.0","52096","0.0.0.0","0","4452"
"2026-06-18T06:19:06.0906889+00:00","Bound","0.0.0.0","52095","0.0.0.0","0","4452"
"2026-06-18T06:19:06.1064189+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:06.1064189+00:00","SynSent","127.0.0.1","52098","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.1064189+00:00","SynSent","127.0.0.1","52097","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.1064189+00:00","SynSent","127.0.0.1","52096","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.1064189+00:00","SynSent","127.0.0.1","52095","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.1064189+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:06.1064189+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:06.5820732+00:00","Bound","0.0.0.0","52098","0.0.0.0","0","4452"
"2026-06-18T06:19:06.5820732+00:00","Bound","0.0.0.0","52097","0.0.0.0","0","4452"
"2026-06-18T06:19:06.5820732+00:00","Bound","0.0.0.0","52096","0.0.0.0","0","4452"
"2026-06-18T06:19:06.5820732+00:00","Bound","0.0.0.0","52095","0.0.0.0","0","4452"
"2026-06-18T06:19:06.5820732+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:06.5820732+00:00","SynSent","127.0.0.1","52098","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.5820732+00:00","SynSent","127.0.0.1","52097","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.5820732+00:00","SynSent","127.0.0.1","52096","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.5820732+00:00","SynSent","127.0.0.1","52095","127.0.0.1","4449","4452"
"2026-06-18T06:19:06.5820732+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:06.5820732+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
"2026-06-18T06:19:07.0507417+00:00","Bound","0.0.0.0","52098","0.0.0.0","0","4452"
"2026-06-18T06:19:07.0507417+00:00","Bound","0.0.0.0","52097","0.0.0.0","0","4452"
"2026-06-18T06:19:07.0507417+00:00","Bound","0.0.0.0","52096","0.0.0.0","0","4452"
"2026-06-18T06:19:07.0507417+00:00","Bound","0.0.0.0","52095","0.0.0.0","0","4452"
"2026-06-18T06:19:07.0507417+00:00","Bound","0.0.0.0","52076","0.0.0.0","0","4452"
"2026-06-18T06:19:07.0507417+00:00","SynSent","127.0.0.1","52098","127.0.0.1","4449","4452"
"2026-06-18T06:19:07.0507417+00:00","SynSent","127.0.0.1","52097","127.0.0.1","4449","4452"
"2026-06-18T06:19:07.0507417+00:00","SynSent","127.0.0.1","52096","127.0.0.1","4449","4452"
"2026-06-18T06:19:07.0507417+00:00","SynSent","127.0.0.1","52095","127.0.0.1","4449","4452"
"2026-06-18T06:19:07.0507417+00:00","Established","127.0.0.1","52076","127.0.0.1","52075","4452"
"2026-06-18T06:19:07.0507417+00:00","Established","127.0.0.1","52075","127.0.0.1","52076","4452"
